,source,author,title,description,url,urlToImage,publishedAt,content,count,sentiment,datetime
12,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",,Biden Introduces Nominees for Department of Justice,"President-elect Joe Biden on Thursday announced key nominees for the Department of Justice, a day after a violent mob attacked the Capitol. Photo: Jim Watson/AFP",https://www.wsj.com/video/biden-introduces-nominees-for-department-of-justice/C1ED4141-C17E-45F3-8547-7E5745BFB183.html,http://m.wsj.net/video/20210107/010721nomineesjusticedepartment1/010721nomineesjusticedepartment1_1280x720.jpg,2021-01-07T21:47:55Z,"Inside the Tear of God: A Unique House on Crete That Filters the Sun
9/7/2020For his home on Crete, Greeces largest island, George Kalykakis wanted something unique. He got a sculptural structure, n… [+117 chars]",1,-0.007800000000000029,2021-01-07
13,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Andrew Restuccia, Eliza Collins","Biden Taps Boston Mayor, Rhode Island Governor for Cabinet Positions - The Wall Street Journal","<ol><li>Biden Taps Boston Mayor, Rhode Island Governor for Cabinet Positions  The Wall Street Journal
</li><li>Biden chooses Boston Mayor Walsh as Labor secretary  POLITICO
</li><li>Boston Mayor Marty Walsh calls US Capitol violence 'unfathomable'  WCVB Cha…",https://www.wsj.com/articles/biden-to-pick-rhode-island-gov-gina-raimondo-as-commerce-secretary-11610044499,https://images.wsj.net/im-282228/social,2021-01-07T20:05:00Z,"WASHINGTONPresident-elect Joe Biden was expected to finalize his cabinet slate Thursday. 
People familiar with the matter said Mr. Biden would soon announce Rhode Island Gov. Gina Raimondo as his co… [+684 chars]",1,-0.31245,2021-01-07
14,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Andrew Restuccia, Amara Omeokwe",Biden Taps Isabel Guzman to Lead Small Business Administration - The Wall Street Journal,Guzman is a California economic development official and former deputy chief of staff at SBA,https://www.wsj.com/articles/biden-taps-isabel-guzman-to-lead-small-business-administration-11610044839,https://images.wsj.net/im-282201/social,2021-01-07T18:59:00Z,"WASHINGTONPresident-elect Joe Biden has chosen Isabel Guzman, a California economic development official, to lead the Small Business Administration, according to people familiar with the matter.
Ms.… [+1267 chars]",1,0.0,2021-01-07
15,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Richard Rubin,Tax-Increase Agenda Revived...,"Tax-Increase Agenda Revived...

 
 
 
 (Second column, 9th story, link)

 

 

 
 Related stories:DEMS TAKE CONTROL!
SWEEP GEORGIA...
NEW DAWN OF LIBERALISM...
THANKS, DONALD...
SCHUMER: First priority is $2,000 checks...",https://www.wsj.com/articles/biden-tax-increase-agenda-revived-as-democrats-win-senate-11610025764,https://images.wsj.net/im-281411/social,2021-01-07T14:19:38Z,"WASHINGTONDemocratic control of the Senate gives President-elect Joe Biden a much stronger chance of raising taxes on corporations and high-income households.
Until this weeks Georgia runoff electio… [+1221 chars]",1,0.30135,2021-01-07
16,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Joe Wallace, Xie Yu","Stock Futures Signal Continued Rally, Tech Recovery - The Wall Street Journal","Nasdaq-100 futures advance, suggesting that megacap tech stocks may recoup some losses after the opening bell",https://www.wsj.com/articles/global-stock-markets-dow-update-01-07-2021-11609992804,https://images.wsj.net/im-281883/social,2021-01-07T10:08:00Z,"Global markets and U.S. stock futures rose Thursday as investors looked past the political unrest to focus instead on prospects for higher government spending.
Futures tied to the Dow Jones Industri… [+934 chars]",1,-0.20095,2021-01-07
17,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",,"‘Today Was a Dark Day’ for the U.S. Capitol, Pence Says",Vice President Mike Pence condemned rioters who stormed the Capitol and said the building was secure as the Senate reconvened to certify the Electoral College vote for President-elect Joe Biden. Photo: Senate TV/AP,https://www.wsj.com/video/today-was-a-dark-day-for-the-us-capitol-pence-says/E388BEE2-E8D1-493A-A76F-70B10FB3D530.html,http://m.wsj.net/video/20210106/01.06.20.pence.dc.attack1/01.06.20.pence.dc.attack1_1280x720.jpg,2021-01-07T01:38:19Z,"Inside the Tear of God: A Unique House on Crete That Filters the Sun
9/7/2020For his home on Crete, Greeces largest island, George Kalykakis wanted something unique. He got a sculptural structure, n… [+117 chars]",1,-0.064,2021-01-07
18,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Gerald F. Seib,NATION SHAKEN TO ITS CORE,"NATION SHAKEN TO ITS CORE

 
 
 
 (Main headline, 6th story, link)

 

 

 
 Related stories:NATIONAL GUARD SECURES CAPITOL
MAGA TURNS TERROR
CALLS FOR TRUMP REMOVAL ESCALATE
TAKE HIS TWITTER!
BIDEN WARNS SEDITION",https://www.wsj.com/articles/a-single-day-shakes-two-presidencies-two-parties-and-one-nation-to-the-core-11609971164,https://images.wsj.net/im-281413/social,2021-01-07T00:19:39Z,"Never in recent memory have the events of a single 24-hour period so shaken two presidencies, the very Capitol of the United States and the nation itself as they did on Wednesday.The remarkable scene… [+5334 chars]",1,-0.46055,2021-01-07
19,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Lindsay Wise, Andrew Duehren",MAGA TURNS TERROR,"MAGA TURNS TERROR

 
 
 
 (Main headline, 2nd story, link)

 

 

 
 Related stories:NATIONAL GUARD SECURES CAPITOL
CALLS FOR TRUMP REMOVAL ESCALATE
TAKE HIS TWITTER!
BIDEN WARNS SEDITION
NATION SHAKEN TO ITS CORE",https://www.wsj.com/articles/trump-allies-in-congress-challenge-bidens-election-win-11609929001,https://images.wsj.net/im-281573/social,2021-01-07T00:19:39Z,"WASHINGTONA mob of President Trumps supporters stormed the Capitol, overwhelming police and creating a chaotic, violent scene that halted the ratification of President-elect
Joe Bidens
victory in t… [+7846 chars]",1,-0.6853,2021-01-07
20,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Rachael Levy, Ted Mann, Andrew Restuccia",Pro-Trump Mob Force Way Into Capitol; D.C. Orders Curfew - The Wall Street Journal,"<ol><li>Pro-Trump Mob Force Way Into Capitol; D.C. Orders Curfew  The Wall Street Journal
</li><li>Watch Live: Biden, Trump Election Vote Certification  The New York Times
</li><li>Pence breaks with Trump on Electoral College role  CNN
</li><li>Opinion | D…",https://www.wsj.com/articles/as-rioters-again-dispute-trumps-defeat-d-c-police-make-arrests-11609945368,https://images.wsj.net/im-281585/social,2021-01-06T22:45:00Z,WASHINGTONRioters breached the Capitol on Wednesday afternoon as both the House and Senate were meeting inside after President Trump urged supporters to march there and pressure Congress to overturn … [+773 chars],1,0.0,2021-01-06
21,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",John D. McKinnon,Trump’s Ban on Chinese Apps Falls to Biden to Execute—or Not - The Wall Street Journal,Trump’s Ban on Chinese Apps Falls to Biden to Execute—or Not  The Wall Street Journal,https://www.wsj.com/articles/trumps-ban-on-chinese-apps-falls-to-biden-to-executeor-not-11609971146,https://images.wsj.net/im-281098/social,2021-01-06T22:12:00Z,"WASHINGTONPresident Trumps latest executive order targeting Chinese tech platforms will fall to President-elect Joe Biden to enforce, or not, giving Mr. Biden a difficult political calculation to mak… [+807 chars]",1,-0.5574,2021-01-06
22,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",,Biden Calls Attack on Capitol ‘Unprecedented Assault’ on Democracy,President-elect Joe Biden condemned violent rioters who broke into the Capitol building and forced a halt to the ratification of Biden’s Electoral College win. Photo: Susan Walsh/AP,https://www.wsj.com/video/biden-calls-attack-on-capitol-unprecedented-assault-on-democracy/BDFDA462-A3A8-4045-9D40-272E979ABC02.html,http://m.wsj.net/video/20210106/01.06.20.biden.dc.attack2/01.06.20.biden.dc.attack2_1280x720.jpg,2021-01-06T21:53:53Z,"Inside the Tear of God: A Unique House on Crete That Filters the Sun
9/7/2020For his home on Crete, Greeces largest island, George Kalykakis wanted something unique. He got a sculptural structure, n… [+117 chars]",1,-0.65415,2021-01-06
23,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Bob Davis, Lingling Wei",Biden Plans to Build a Grand Alliance to Counter China. It Won’t Be Easy. - The Wall Street Journal,"<ol><li>Biden Plans to Build a Grand Alliance to Counter China. It Won’t Be Easy.  The Wall Street Journal
</li><li>China’s investment deal with the EU has raised 3 big concerns in Europe  CNBC
</li><li>Will the Sudden E.U.-China Deal Damage Relations With …",https://www.wsj.com/articles/biden-trump-xi-china-economic-trade-strategy-policy-11609945027,https://images.wsj.net/im-281353/social,2021-01-06T19:20:00Z,"With tensions between the U.S. and China rising on many fronts, President-elect 
Joe Biden
will take office aiming to align Western democracies to broadly pressure Beijing, a clear break with Presi… [+17527 chars]",1,0.55575,2021-01-06
24,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Emily Glazer, Chip Cutter",CEOs Consider Holding Back Campaign Money to Smooth Transition...,"CEOs Consider Holding Back Campaign Money to Smooth Transition...

 
 
 
 (First column, 6th story, link)

 

 

 
 Related stories:NYT: Pence told President he doesn't have power to block certification of Biden win...
STOP THE SQUEAL!
MAG: FINAL INSULT…",https://www.wsj.com/articles/ceos-consider-ways-to-smooth-the-presidential-transition-including-holding-back-campaign-money-11609943649,https://images.wsj.net/im-280984/social,2021-01-06T15:37:37Z,"In a virtual gathering of chief executives convened to discuss political turbulence stemming from the 2020 election, leaders of some of the largest U.S. companies said they were considering withholdi… [+5545 chars]",1,-0.3645,2021-01-06
25,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Andy Pasztor,Authorities Probe Threat of Attack on U.S. Capitol - The Wall Street Journal,"<ol><li>Authorities Probe Threat of Attack on U.S. Capitol  The Wall Street Journal
</li><li>Chilling threat sent to air traffic controllers vowing revenge for killing of Iranian general is under investigation  CBS News
</li><li>National Security Officials …",https://www.wsj.com/articles/authorities-probe-threat-of-attack-on-u-s-capitol-11609944201,https://images.wsj.net/im-281284/social,2021-01-06T14:43:00Z,"Aviation, law-enforcement and national-security officials are investigating an unauthorized message sent on an air-traffic control channel threatening an attack against the U.S. Capitol today, accord… [+2849 chars]",1,-0.85195,2021-01-06
26,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Sara Randazzo,Trump Adviser Cleta Mitchell Resigns From Law Firm After Georgia Call,Washington lawyer faced criticism after joining president to ask election officials to reverse Biden win,https://www.wsj.com/articles/trump-adviser-cleta-mitchell-resigns-from-law-firm-after-georgia-call-11609892830,https://images.wsj.net/im-280293/social,2021-01-06T00:29:06Z,"Cleta Mitchell,
a Washington, D.C., lawyer who supported President Trump in making claims of election fraud on a weekend call with the Georgia secretary of state, resigned Tuesday from the partnersh… [+3490 chars]",1,-0.04594999999999999,2021-01-06
27,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Scott Calvert,Pennsylvania Republicans Block Democratic Legislator From Taking Seat - The Wall Street Journal,"<ol><li>Pennsylvania Republicans Block Democratic Legislator From Taking Seat  The Wall Street Journal
</li><li>Pa. Senate Republicans block Democratic incumbent from being sworn in  wgaltv
</li><li>Pennsylvania GOP state senators' refusal to seat Democrat …",https://www.wsj.com/articles/pennsylvania-republicans-block-democratic-legislator-from-taking-seat-11609882876,https://images.wsj.net/im-280917/social,2021-01-05T21:41:00Z,"Republican leaders of the Pennsylvania Senate refused to seat a Democrat whose win was certified by state election officials, prompting Democratic senators to walk out on the first day of the legisla… [+2359 chars]",1,-0.57035,2021-01-05
28,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Catherine Lucey, Alex Leary","Pence Faces Dilemma Over Biden Election Confirmation, as Trump Digs In - The Wall Street Journal","<ol><li>Pence Faces Dilemma Over Biden Election Confirmation, as Trump Digs In  The Wall Street Journal
</li><li>The Cheneys take on Trump  Yahoo News
</li><li>Editorial: Thanks for condemning Trump’s madness, Paul Ryan — now condemn Ron Johnson for aiding …",https://www.wsj.com/articles/pence-faces-dilemma-over-biden-election-confirmation-as-trump-digs-in-11609858039,https://images.wsj.net/im-280721/social,2021-01-05T14:47:00Z,"DALTON, Ga.Rallying voters in Georgia ahead of Tuesdays Senate runoff elections, President Trump delivered a political message to an entirely different audience: his vice president.I hope that
Mike … [+6914 chars]",1,-0.34425000000000006,2021-01-05
29,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",William McGurn,Joe Biden’s Georgia test,"On Tuesday the American people will learn two things from Georgia’s Senate runoffs. One is whether Donald Trump, amid all his election controversies, can rally his troops in numbers sufficient to put Republican Sens. Kelly Loeffler and David Perdue over the t…",https://www.wsj.com/articles/joe-bidens-georgia-test-11609802544,https://static.foxnews.com/foxnews.com/content/uploads/2021/01/4e9e121c-AP21004789403245.jpg,2021-01-05T14:12:26Z,"On Tuesday the American people will learn two things from Georgia’sSenate runoffs. One is whether Donald Trump, amid all his election controversies, can rally his troops in numbers sufficient to put … [+1121 chars]",1,0.0,2021-01-05
30,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",,"‘One State Can Chart the Course’: Biden, Trump's Dueling Rallies in Georgia","President-elect Joe Biden and President Trump held dueling events in Georgia, ahead of Tuesday's Senate runoffs and after Trump pressured state officials to flip the presidential election results. Here’s what the two rallies say about Georgia's political clim…",https://www.wsj.com/video/one-state-can-chart-the-course-biden-trump-dueling-rallies-in-georgia/E7D293FC-844A-43CB-8674-FFAB349ACFA4.html,http://m.wsj.net/video/20210105/010520garunoff1/010520garunoff1_1280x720.jpg,2021-01-05T11:39:59Z,"Inside the Tear of God: A Unique House on Crete That Filters the Sun
9/7/2020For his home on Crete, Greeces largest island, George Kalykakis wanted something unique. He got a sculptural structure, n… [+117 chars]",1,-0.11315,2021-01-05
31,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Lindsay Wise, Siobhan Hughes",Trump Criticizes Some Republicans as ‘Surrender Caucus’ - The Wall Street Journal,Trump Criticizes Some Republicans as ‘Surrender Caucus’  The Wall Street JournalView Full Coverage on Google News,https://www.wsj.com/articles/trump-criticizes-some-republicans-as-surrender-caucus-11609779948,https://images.wsj.net/im-280289/social,2021-01-05T00:24:00Z,"WASHINGTONPresident Trump disparaged Senate Republicans who arent backing further challenges to Democrat
Joe Bidens
presidential victory, further roiling a party that has split over whether to supp… [+8594 chars]",1,-0.34,2021-01-05
32,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Dion Nissenbaum, Summer Said","Qatar, Saudi Arabia Set to End Feud That Hampered U.S. Interests - The Wall Street Journal","<ol><li>Qatar, Saudi Arabia Set to End Feud That Hampered U.S. Interests  The Wall Street Journal
</li><li>Kushner-brokered deal between Saudi Arabia, Qatar gets tepid reviews from analysts  Yahoo News
</li><li>Gulf States Agree to Ease Relations With Qatar…",https://www.wsj.com/articles/saudi-arabia-qatar-set-to-end-feud-that-hampered-u-s-interests-11609788973,https://images.wsj.net/im-280396/social,2021-01-04T22:26:00Z,"Saudi Arabia moved to end a yearslong regional dispute with Qatar, taking a first step toward resolving a bitter feud that has fractured the Middle East and hampered U.S. efforts to isolate Iran, Sau… [+6399 chars]",1,0.22735,2021-01-04
33,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Kejal Vyas,MADURO TIGHTENS GRIP; OPPOSITION MOVEMENT COLLAPSES...,"MADURO TIGHTENS GRIP; OPPOSITION MOVEMENT COLLAPSES...

 
 
 
 (Third column, 9th story, link)

 

 

 
 Related stories:Venezuela Plans Shift to Fully Digitalized Economy...

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",https://www.wsj.com/articles/venezuela-opposition-debilitated-as-biden-set-to-take-office-11609772400,https://images.wsj.net/im-279999/social,2021-01-04T19:22:38Z,"When Venezuelas regime takes over the National Assembly on Tuesday, it will put the U.S.-backed opposition leader
Juan Guaidó
in his most precarious position since becoming head of the movement to … [+7749 chars]",1,0.2287,2021-01-04
34,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Gerald F. Seib,"In Trump Final Days, Lines Drawn for Republican Civil War...","In Trump Final Days, Lines Drawn for Republican Civil War...

 
 
 
 (Second column, 8th story, link)

 

 

 
 Related stories:Multiple senators oppose certifying election results...
Calls for Cruz arrest...
Cotton breaks with colleagues...
ROMNEY: 'E…",https://www.wsj.com/articles/in-trumps-final-days-lines-are-drawn-for-a-republican-civil-war-11609772298,https://images.wsj.net/im-280214/social,2021-01-04T15:31:37Z,"Two years from now, after this weeks attempt to overturn the results of the presidential election has long since played out, here is a plausible scenario:A Republican senator or House member, one par… [+5037 chars]",1,0.0,2021-01-04
35,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Alastair Gale,Marines Prepare for Rising Challenge From China's Military With Island Training...,"Marines Prepare for Rising Challenge From China's Military With Island Training...

 
 
 
 (Third column, 9th story, link)",https://www.wsj.com/articles/marines-prepare-for-rising-challenge-from-chinas-military-with-island-training-11609689085,https://images.wsj.net/im-279724/social,2021-01-04T12:25:38Z,"CAMP SOUMAGAHARA, JapanThe Marine Corps is stepping up training in Japan for island-based conflict in the Western Pacific, putting it at the leading edge of a pivot by the U.S. to face the military c… [+5291 chars]",1,0.0772,2021-01-04
36,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Aresu Eqbali, Jared Malsin",Tehran nuke rebuke...,"Tehran nuke rebuke...

 
 
 
 (Third column, 14th story, link)

 

 

 
 Related stories:TENSE: USA, Iran ratchet up military activity...
'Fireworks will backfire'...

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",https://www.wsj.com/articles/iran-begins-enriching-uranium-to-20-purity-11609760613,https://images.wsj.net/im-280170/social,2021-01-04T12:25:38Z,"TEHRANIran said Monday that it began enriching uranium to 20% purity, a significant breach of the 2015 nuclear deal that slashes the time it would take for Tehran to produce the grade of fuel needed … [+320 chars]",1,0.2287,2021-01-04
37,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",WSJ Staff,"WSJ Wealth Adviser Briefing: The Everything Rally, Buy American Push, Destination Spa Potential","Investors held onto expectations that coronavirus vaccines and stimulus programs will keep markets surging in 2021; manufacturers pushed President-elect Biden to boost ""buy American"" practices, and destination spas positioned themselves as refuges during the …",https://blogs.wsj.com/moneybeat/2021/01/04/wsj-wealth-adviser-briefing-the-everything-rally-buy-american-push-destination-spa-potential/,https://s.wsj.net/blogs/img/WSJ_Logo_BlackBackground_1200x630social,2021-01-04T11:00:47Z,"Covid-19 Pandemic Likely Improved Your Commute to Work: Working from home is likely here to stay, and fewer cars on the road during rush hour means less traffic.
PLANNING &amp; INVESTING
From Stock… [+3368 chars]",1,0.44789999999999996,2021-01-04
38,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Tarini Parti,Biden Inauguration to Feature Virtual Parade - The Wall Street Journal,"<ol><li>Biden Inauguration to Feature Virtual Parade  The Wall Street Journal
</li><li>Joe Biden to get 'presidential escort' to White House, virtual parade instead of traditional inaugural festivities  USA TODAY
</li><li>Jim Fossel: Democrats face trouble …",https://www.wsj.com/articles/biden-inauguration-to-feature-virtual-parade-11609720253,https://images.wsj.net/im-280116/social,2021-01-04T00:30:00Z,"President-elect Joe Bidens inauguration will include a virtual parade as part of a series of events on Jan. 20 that have been scaled-down because of the coronavirus pandemic, the inaugural committee … [+1317 chars]",1,0.05135,2021-01-04
